Date,Client,Contat_Name,First_Name,Last_Name,Department,Province,Payment_Method,Revenue,Profit,Profit_Margin,Data_Quality_Notes (Profit),Data_Quality_Notes (Profit_Margin)
1/8/2024,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,PayPal,6470,1602,0.247604328,,
6/22/2022,ARZAMART ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,7463,795,0.106525526,,
8/28/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,Finance,Luanda,PayPal,6712,1537,0.228992849,,
5/24/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,Sales,Benguela,Transfer,7297,1067,0.146224476,,
11/18/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Transfer,3468,1301,0.375144175,,
10/15/2023,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Luanda,PayPal,4116,1768,0.429543246,,
12/30/2023,"TESLA, INC. ",Ana Paula,Ana,Paula,IT,Luanda,PayPal,5961,651,0.109209864,,
2/18/2024,"TESLA, INC. ",Marta Silva,Marta,Silva,Logistics,Luanda,Cash,4339,591,0.136206499,,
2/25/2023,WALMART INTL ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Card,5526,1946,0.352153456,,
10/7/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Cash,7897,1062,0.134481449,,
7/17/2022,ARZAMART ,Jose Manuel,Jose,Manuel,Finance,Luanda,Card,6030,1540,0.255389718,,
4/26/2023,MAXI CASH ,Ana Paula,Ana,Paula,IT,Luanda,PayPal,5492,1933,0.351966497,,
5/6/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Card,6691,1895,0.283216261,,
6/21/2022,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Card,3152,1248,0.395939086,,
10/31/2022,MAXI CASH ,Ana Paula,Ana,Paula,Sales,Luanda,Card,7146,958,0.134061013,,
8/3/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Cash,3016,987,0.327254642,,
8/29/2022,ARZAMART ,Pedro Alves,Pedro,Alves,Sales,Luanda,PayPal,5423,1999,0.368615158,,
7/20/2023,WALMART INTL ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Card,4959,1338,0.269812462,,
8/25/2023,NOSSO SUPERMERCADO ,Pedro Alves,Pedro,Alves,IT,Luanda,Transfer,4951,1027,0.207432842,,
8/13/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Transfer,4369,907,0.207598993,,
6/26/2023,WALMART INTL ,Ana Paula,Ana,Paula,IT,Luanda,Cash,5769,847,0.146819206,,
10/10/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,7450,732,0.098255034,,
8/20/2023,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,5534,659,0.119082038,,
1/13/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Cash,7597,1012,0.133210478,,
7/6/2023,KERO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,PayPal,4319,1936,0.44825191,,
2/2/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,5213,1323,0.253788605,,
4/5/2022,ARZAMART ,Pedro Alves,Pedro,Alves,Sales,Luanda,Transfer,5434,928,0.170776592,,
6/17/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Logistics,Huambo,Transfer,3343,930,0.27819324,,
9/11/2023,WALMART INTL ,Pedro Alves,Pedro,Alves,Finance,Luanda,Card,4546,1399,0.307743071,,
3/19/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,PayPal,4104,1668,0.406432749,,
6/10/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Transfer,6265,556,0.088747007,,
10/23/2023,WALMART INTL ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Card,4864,822,0.168996711,,
2/3/2023,AMAZON.CO ,Ana Paula,Ana,Paula,Logistics,Luanda,Card,4875,1975,0.405128205,,
7/9/2023,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Benguela,PayPal,5132,1731,0.337295401,,
9/13/2023,"TESLA, INC. ",Ana Paula,Ana,Paula,Sales,Luanda,Cash,5955,1774,0.297900924,,
9/30/2022,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Logistics,Luanda,Transfer,4437,779,0.175569078,,
5/18/2023,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,PayPal,7956,1657,0.208270488,,
7/29/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Transfer,5504,1426,0.259084302,,
3/12/2023,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,5949,1412,0.237350815,,
4/18/2022,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,3161,1027,0.324897184,,
11/26/2023,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Benguela,Cash,3189,1063,0.333333333,,
9/13/2022,AMAZON.CO ,Marta Silva,Marta,Silva,Sales,Benguela,Cash,5876,897,0.152654867,,
1/28/2022,KERO ,Pedro Alves,Pedro,Alves,Sales,Luanda,Card,6074,1986,0.326967402,,
6/17/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Luanda,PayPal,5554,711,0.128015844,,
12/23/2022,KERO ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,5017,934,0.186167032,,
1/5/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Transfer,6565,823,0.125361767,,
7/27/2023,KERO ,Jose Manuel,Jose,Manuel,Sales,Benguela,Transfer,5513,1994,0.36169055,,
1/30/2024,KERO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Transfer,7800,1403,0.179871795,,
6/5/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,PayPal,6464,726,0.112314356,,
8/28/2022,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Logistics,Huambo,PayPal,3405,1345,0.395007342,,
2/23/2023,AMAZON.CO ,Ana Paula,Ana,Paula,Sales,Luanda,PayPal,6085,1527,0.250944947,,
6/22/2022,KERO ,Marta Silva,Marta,Silva,Logistics,Huambo,Cash,6750,758,0.112296296,,
10/12/2023,KERO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Card,5472,1762,0.322002924,,
1/12/2023,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,7579,1362,0.179707085,,
3/23/2023,KERO ,Jose Manuel,Jose,Manuel,Sales,Benguela,Cash,3945,540,0.136882129,,
10/28/2023,MAXI CASH ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,4821,1378,0.285832815,,
11/12/2023,AMAZON.CO ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Cash,6835,1375,0.201170446,,
3/3/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Card,6371,1944,0.305132632,,
2/19/2024,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,PayPal,5644,1806,0.319985826,,
10/4/2023,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,IT,Luanda,Card,6094,1740,0.285526748,,
1/13/2023,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,4516,1253,0.277457927,,
2/6/2022,ARZAMART ,Marta Silva,Marta,Silva,Finance,Luanda,PayPal,3784,1840,0.486257928,,
4/22/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,IT,Luanda,Cash,7394,593,0.080200162,,
1/13/2022,ARZAMART ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,5642,929,0.164657923,,
3/30/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Finance,Luanda,Transfer,4488,1381,0.307709447,,
12/25/2023,WALMART INTL ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Cash,6645,1185,0.178329571,,
11/14/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Sales,Benguela,Transfer,6728,1362,0.202437574,,
10/15/2022,ARZAMART ,Ana Paula,Ana,Paula,Sales,Luanda,Cash,7795,1739,0.223091725,,
1/5/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Finance,Luanda,Transfer,3411,1053,0.308707124,,
11/3/2022,ARZAMART ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Card,7658,1292,0.168712458,,
9/22/2022,KERO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Cash,7145,875,0.122463261,,
11/29/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Transfer,5971,749,0.125439625,,
1/21/2023,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Card,7752,1933,0.249355005,,
3/1/2024,AMAZON.CO ,Ana Paula,Ana,Paula,IT,Luanda,PayPal,3928,1669,0.424898167,,
10/29/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Sales,Benguela,Transfer,7172,1087,0.151561629,,
10/21/2023,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,5213,1121,0.215039325,,
1/27/2023,MAXI CASH ,Marta Silva,Marta,Silva,IT,Luanda,Cash,6930,1502,0.216738817,,
1/10/2023,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Transfer,6980,561,0.080372493,,
9/29/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,Finance,Luanda,Card,5506,1728,0.313839448,,
2/7/2022,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Cash,3565,1250,0.350631136,,
11/18/2023,MAXI CASH ,Jose Manuel,Jose,Manuel,IT,Luanda,PayPal,4570,505,0.110503282,,
1/8/2023,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Transfer,7438,1478,0.19870933,,
2/9/2023,AMAZON.CO ,Pedro Alves,Pedro,Alves,Sales,Luanda,Transfer,5285,1563,0.295742668,,
4/23/2022,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,PayPal,4258,1340,0.314701738,,
1/17/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Cash,5804,1900,0.327360441,,
7/28/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,IT,Luanda,PayPal,3884,982,0.252832132,,
2/22/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Sales,Benguela,Cash,5894,1754,0.29759077,,
12/26/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Card,5417,1948,0.359608639,,
9/22/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Card,4882,1048,0.21466612,,
9/12/2022,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,PayPal,5350,1131,0.211401869,,
12/31/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Finance,Luanda,Card,5184,1840,0.354938272,,
9/21/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Card,3987,1390,0.348633057,,
9/22/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Cash,4965,1103,0.222155086,,
11/22/2022,ARZAMART ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,4957,1941,0.39156748,,
4/5/2023,ARZAMART ,Marta Silva,Marta,Silva,Finance,Luanda,Transfer,4610,1811,0.392841649,,
1/25/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Cash,3415,1807,0.529136164,,
7/30/2022,ARZAMART ,Pedro Alves,Pedro,Alves,Finance,Luanda,Cash,5010,1524,0.304191617,,
1/12/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Transfer,6032,1185,0.196452255,,
4/26/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Cash,4597,1213,0.26386774,,
2/27/2023,ARZAMART ,Marta Silva,Marta,Silva,IT,Luanda,Card,5118,1790,0.349745995,,
12/4/2023,AMAZON.CO ,Pedro Alves,Pedro,Alves,IT,Luanda,Transfer,6145,1414,0.230105777,,
1/19/2022,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,IT,Luanda,Transfer,4773,795,0.166561911,,
8/29/2022,ARZAMART ,Pedro Alves,Pedro,Alves,Sales,Luanda,PayPal,5674,1048,0.18470215,,
11/20/2022,WALMART INTL ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,4518,892,0.197432492,,
5/24/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,PayPal,4268,1554,0.364104967,,
6/29/2022,WALMART INTL ,Marta Silva,Marta,Silva,IT,Luanda,PayPal,3512,1541,0.438781321,,
5/14/2023,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,PayPal,7901,990,0.125300595,,
4/28/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Transfer,6949,1925,0.277018276,,
1/26/2024,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Sales,Luanda,PayPal,3175,1608,0.506456693,,
10/27/2022,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Transfer,7093,1127,0.158889046,,
2/7/2024,NOSSO SUPERMERCADO ,Pedro Alves,Pedro,Alves,Sales,Luanda,Cash,3704,1205,0.325323974,,
4/21/2023,AMAZON.CO ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,7937,756,0.095250094,,
4/22/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Sales,Luanda,Cash,4287,743,0.173314672,,
10/6/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Cash,3177,927,0.291784703,,
4/20/2023,MAXI CASH ,Jose Manuel,Jose,Manuel,Sales,Benguela,Cash,7399,601,0.081227193,,
12/16/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Cash,6317,1274,0.201678012,,
11/4/2022,"TESLA, INC. ",Marta Silva,Marta,Silva,Sales,Luanda,Card,4019,1191,0.296342374,,
1/11/2023,MAXI CASH ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,6429,1578,0.245450303,,
4/23/2022,NOSSO SUPERMERCADO ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,5683,1734,0.305120535,,
6/26/2023,WALMART INTL ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,6976,1535,0.220040138,,
1/11/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Transfer,4470,1042,0.23310962,,
2/7/2022,WALMART INTL ,Jose Manuel,Jose,Manuel,Logistics,Huambo,PayPal,4127,1975,0.478555852,,
5/13/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,3780,686,0.181481481,,
7/25/2022,KERO ,Marta Silva,Marta,Silva,Logistics,Luanda,Transfer,3167,1901,0.600252605,,
2/1/2024,WALMART INTL ,Marta Silva,Marta,Silva,Logistics,Luanda,Card,4070,928,0.228009828,,
7/24/2022,NOSSO SUPERMERCADO ,Pedro Alves,Pedro,Alves,IT,Luanda,Cash,6047,684,0.113113941,,
9/24/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Luanda,PayPal,4373,1438,0.328836039,,
1/19/2023,KERO ,Marta Silva,Marta,Silva,Sales,Benguela,Cash,3595,891,0.247844228,,
11/10/2022,ARZAMART ,Pedro Alves,Pedro,Alves,IT,Luanda,PayPal,4217,689,0.163386294,,
10/21/2022,ARZAMART ,Jose Manuel,Jose,Manuel,Sales,Benguela,Transfer,7806,1124,0.143991801,,
11/29/2022,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Card,4937,1166,0.236175815,,
4/3/2024,ARZAMART ,Jose Manuel,Jose,Manuel,Finance,Luanda,Transfer,3450,670,0.194202899,,
6/4/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Transfer,7864,584,0.074262462,,
11/8/2022,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Finance,Luanda,PayPal,6934,992,0.143063167,,
1/22/2023,AMAZON.CO ,Pedro Alves,Pedro,Alves,Logistics,Luanda,PayPal,4551,651,0.143045485,,
9/11/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,IT,Luanda,PayPal,6506,1759,0.270365816,,
6/18/2023,MAXI CASH ,Marta Silva,Marta,Silva,Logistics,Luanda,Card,7903,1721,0.217765406,,
3/7/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Sales,Benguela,PayPal,6973,1167,0.167359816,,
9/14/2023,ARZAMART ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,5417,1987,0.366808196,,
2/16/2023,ARZAMART ,Marta Silva,Marta,Silva,Logistics,Luanda,Transfer,4236,1902,0.449008499,,
2/15/2023,KERO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Cash,3519,1867,0.530548451,,
6/13/2023,KERO ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,5395,650,0.120481928,,
1/8/2022,ARZAMART ,Ana Paula,Ana,Paula,Logistics,Huambo,Transfer,7576,732,0.096620908,,
4/3/2022,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Finance,Luanda,PayPal,4177,1897,0.454153699,,
12/19/2023,KERO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Transfer,4445,684,0.153880765,,
6/12/2023,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,PayPal,7043,1966,0.279142411,,
4/13/2022,AMAZON.CO ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,4484,1401,0.312444246,,
12/8/2022,ARZAMART ,Pedro Alves,Pedro,Alves,IT,Luanda,Cash,3634,584,0.160704458,,
1/3/2024,WALMART INTL ,Ana Paula,Ana,Paula,Finance,Luanda,Card,4760,674,0.141596639,,
7/15/2023,KERO ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Transfer,7960,1730,0.217336683,,
8/4/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Logistics,Luanda,Card,6191,1449,0.234049427,,
1/26/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Cash,5545,1672,0.301532913,,
1/28/2023,WALMART INTL ,Pedro Alves,Pedro,Alves,Sales,Benguela,Card,6427,1894,0.294694259,,
7/15/2023,WALMART INTL ,Pedro Alves,Pedro,Alves,Sales,Benguela,PayPal,4981,1772,0.355751857,,
2/2/2024,KERO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Cash,6399,1671,0.261134552,,
1/14/2024,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Logistics,Luanda,PayPal,5362,1510,0.281611339,,
8/19/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,7084,584,0.0824393,,
6/3/2023,WALMART INTL ,Marta Silva,Marta,Silva,Logistics,Luanda,PayPal,7876,1443,0.18321483,,
11/8/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,6384,691,0.108239348,,
2/18/2023,KERO ,Marta Silva,Marta,Silva,Logistics,Luanda,Transfer,5239,1738,0.331742699,,
4/22/2023,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Cash,6807,924,0.135742618,,
3/1/2023,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Card,3725,567,0.152214765,,
2/4/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,PayPal,3293,513,0.155784998,,
9/4/2023,ARZAMART ,Marta Silva,Marta,Silva,Sales,Benguela,Cash,6192,1938,0.312984496,,
3/24/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,PayPal,6341,1102,0.173789623,,
5/2/2022,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Sales,Benguela,PayPal,4833,1504,0.311193875,,
6/29/2022,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Card,7384,992,0.134344529,,
9/10/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,Sales,Benguela,Transfer,5007,1179,0.235470342,,
5/24/2022,KERO ,Jose Manuel,Jose,Manuel,Sales,Benguela,Cash,3855,1039,0.269520104,,
7/22/2023,WALMART INTL ,Ana Paula,Ana,Paula,Logistics,Luanda,Card,5937,1002,0.168772107,,
11/6/2023,"TESLA, INC. ",Marta Silva,Marta,Silva,IT,Luanda,Card,6104,635,0.104030144,,
5/17/2023,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Transfer,4673,1506,0.32227691,,
2/23/2024,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Logistics,Luanda,PayPal,3280,1817,0.553963415,,
4/17/2023,MAXI CASH ,Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,3391,722,0.212916544,,
10/4/2022,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Transfer,7309,1767,0.241756738,,
5/13/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Cash,5595,1355,0.242180518,,
9/16/2023,KERO ,Marta Silva,Marta,Silva,Finance,Luanda,Cash,5164,907,0.17563904,,
5/11/2022,AMAZON.CO ,Ana Paula,Ana,Paula,Finance,Luanda,PayPal,4568,1455,0.31852014,,
3/20/2022,KERO ,Marta Silva,Marta,Silva,Logistics,Luanda,Cash,3767,1531,0.40642421,,
1/26/2023,AMAZON.CO ,Pedro Alves,Pedro,Alves,IT,Luanda,Cash,3602,1375,0.381732371,,
9/18/2022,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Card,6921,899,0.129894524,,
11/1/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,PayPal,4333,1902,0.438956843,,
12/14/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,IT,Luanda,Cash,6850,642,0.093722628,,
3/11/2022,MAXI CASH ,Ana Paula,Ana,Paula,IT,Luanda,Transfer,4061,914,0.225067717,,
6/23/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,IT,Luanda,Transfer,4434,929,0.209517366,,
3/4/2022,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Transfer,7232,968,0.133849558,,
1/20/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Cash,5696,1325,0.232619382,,
9/18/2023,NOSSO SUPERMERCADO ,Pedro Alves,Pedro,Alves,Finance,Luanda,Cash,3551,1045,0.2942833,,
12/14/2022,ARZAMART ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,PayPal,6743,1710,0.253596322,,
3/5/2024,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Transfer,7826,766,0.097878865,,
2/6/2022,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Sales,Benguela,Cash,3765,1788,0.474900398,,
9/11/2023,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,3330,559,0.167867868,,
11/26/2022,KERO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Cash,5981,790,0.132084936,,
7/31/2023,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Sales,Luanda,Card,3631,1974,0.543651887,,
1/25/2022,ARZAMART ,Marta Silva,Marta,Silva,IT,Luanda,Card,3952,1875,0.47444332,,
4/26/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Card,6614,544,0.082249773,,
12/16/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,5906,1059,0.179309177,,
3/30/2022,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,7046,553,0.078484246,,
4/28/2022,KERO ,Pedro Alves,Pedro,Alves,Finance,Luanda,Cash,4076,1636,0.401373896,,
7/8/2023,KERO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Cash,6339,1399,0.220697271,,
6/9/2022,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,5156,1325,0.256982157,,
11/30/2023,WALMART INTL ,Ana Paula,Ana,Paula,IT,Luanda,PayPal,3485,511,0.146628407,,
10/19/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,5615,723,0.128762244,,
10/4/2023,KERO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,PayPal,7396,1738,0.234991888,,
2/14/2023,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Sales,Luanda,Card,7039,758,0.107685751,,
10/3/2022,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Cash,7026,1748,0.248790208,,
5/27/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,5052,610,0.12074426,,
1/23/2024,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Cash,4200,1338,0.318571429,,
7/1/2023,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Luanda,Card,4455,641,0.143883277,,
2/1/2022,ARZAMART ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Cash,6233,863,0.138456602,,
6/23/2022,MAXI CASH ,Marta Silva,Marta,Silva,Logistics,Luanda,Transfer,6951,1124,0.161703352,,
2/5/2024,AMAZON.CO ,Marta Silva,Marta,Silva,Finance,Luanda,Cash,7932,1411,0.17788704,,
11/22/2022,"TESLA, INC. ",Marta Silva,Marta,Silva,Finance,Luanda,Cash,7757,1070,0.137939925,,
8/21/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Sales,Benguela,Card,4907,1691,0.344609741,,
12/18/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Transfer,6632,814,0.122738239,,
11/14/2022,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Logistics,Huambo,PayPal,5726,1703,0.297415299,,
5/23/2023,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Transfer,7447,1797,0.241305224,,
5/21/2022,MAXI CASH ,Ana Paula,Ana,Paula,Logistics,Luanda,Card,4439,1978,0.445595855,,
7/29/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,Sales,Benguela,PayPal,4279,624,0.145828465,,
8/8/2022,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Sales,Luanda,Cash,4569,1249,0.273363975,,
11/14/2022,MAXI CASH ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,4894,827,0.168982427,,
1/29/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Logistics,Huambo,Transfer,7964,1647,0.206805625,,
8/20/2022,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Finance,Luanda,Card,6759,924,0.136706613,,
2/3/2024,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Card,6665,1986,0.297974494,,
3/3/2023,ARZAMART ,Marta Silva,Marta,Silva,Sales,Luanda,Transfer,6153,1290,0.209653827,,
3/10/2023,KERO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Cash,6660,1484,0.222822823,,
10/5/2022,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Logistics,Luanda,PayPal,5110,890,0.174168297,,
